video_id,genre,seg_idx,p_remove,weak_p,gold_label,fn_label,disfl_label,text_snippet,visual_context_term
IiAjADve-ec,tv_series,2,0.6692,0.1663,,new_information,clean,"Only five years ago, it seems like so much longer. If only she could be here to see me in it. She is here, darling. She's always here with you. [Spanish spoken audio].",
1NLoTuRR3hE,podcasts,176,0.6697,1.0,,off_topic,clean,">> You see the suicide rates are just off the chart. You see the deaths of despair, meaning overdoses off the charts. >>",
IiAjADve-ec,tv_series,95,0.6702,0.8254,,useful_repetition,clean,Let's go down. I wonder if he's well to go back to the village. He seems fine to me. You have such a soft heart.,
AeGEv0YVLtw,commentary,53,0.6715,0.9831,,clarification,clean,"It's righting what in philosophy we would call an Epistemic Injustice. It is weird. I second guess myself a lot and I don't really know how I ""should"" feel. But that is why I have a therapist!",
1NLoTuRR3hE,podcasts,92,0.6727,0.0707,,new_information,repetition,And that was a pivotal moment in your your trajectory because you were on course to continue being an entrepreneur probably for the rest of your life. >> Yeah. >> Could have been somebody. >,
o0AMK3wFK9E,ted,114,0.6728,0.6948,,clarification,clean,He is up there. You could hear viscerally how I think important what he was saying was and how badly people needed someone to articulate what his message was. It pulled something out of the audience. It's a talk for now.,
MsIvs_6vC38,lectures,62,0.6731,0.0719,,new_information,clean,"Okay. And actually, what operation I doing all the time? When I multiply row one by multiplier L",
Aj0s9ztoKUc,entertainment,2,0.6732,1.0,,off_topic,clean,"Look at that. The, the checks are ready to go. 5,000, 15,000 and 30,000.",look at
Aj0s9ztoKUc,entertainment,40,0.6741,0.4233,,new_information,clean,"Well, how am I gonna get that again? Unless I get the Mythical kitchen to make it. I guess.",
4DfCXjwQBRA,commentary,17,0.6743,0.1216,0.0,new_information,clean,"But in some of these episodes, there's people like this girl who's has exposed bone and blood. I don't even know what she's supposed to be. What I know for sure is that she's way harder to look at than cute wolf guy. Who",look at
1NLoTuRR3hE,podcasts,41,0.6759,1.0,,off_topic,clean,"We're doing our craft macaroni and cheese. We're doing our you know, but money was always the source of the stress cuz he didn't have much to give her. She didn't have much period. So, she was working two, three jobs.",
IiAjADve-ec,tv_series,92,0.6762,1.0,,discourse_filler,clean,"is not a bad thing. The first time I was on the other side of the island was the day I ran you over. I appreciate that, by the way. You know what, I'd still take the concussion.",
o0AMK3wFK9E,ted,3,0.6765,0.1265,,new_information,clean,">> Chemists can be first responders in the fight against extinction. I didn't know it could get better, but I think it just did. >> You have to try this. >> I'm gonna kick it.",
-QTkPfq7w1A,commentary,36,0.6766,0.1265,0.0,new_information,clean,"You can't do it. No matter how slowly you go, there is some point at which it just gives way and clicks through. The same happens if you try to stretch a bendy straw. You can pull on it as slowly as you like, but at some",
1NLoTuRR3hE,podcasts,13,0.6774,1.0,,off_topic,clean,"If you talk to my 10-year-old self, this is impossible. Could have even dreamt it. I don't know if it was a dream or a nightmare at 10. >",
iDtfzQnW-B4,commentary,78,0.6788,0.075,,new_information,clean,"Alright, that's it I'd to stick around, but I have to go unfortunately, I have a date with the Cake Boss. See yah! (upbeat music) (mumbles) (giggles)",
IiAjADve-ec,tv_series,106,0.6793,0.1216,,new_information,clean,"Hey, you tell me. I had a little accident. You're with him? Did you have an accident? -She's the one who banged her head. -She's slamming, buddy. -It's a smooth ride.",
-QTkPfq7w1A,commentary,28,0.6817,1.0,1.0,off_topic,clean,"And that kind of got me thinking. It's the same with your data on the internet. The less of your private info is on the web, the better. See, I got an email from someone a couple of months ago suggesting that they can cr",
H5DhD5Nwl_0,ted,2,0.6825,1.0,,off_topic,clean,"With powerful, long forelimbs and thumbs, she can stand, jump, and even run on all fours. In fact, the vampire bats’ forelimb-powered bounding gait is wholly unique among animals. She uses specialized heat-sensing recept",
9szhjhO9epA,commentary,36,0.6838,0.0893,0.0,new_information,clean,"- Carefully! And if there isn't any visible debris causing the zipper to get stuck, you can try lubricating the area with graphite from a pencil in order to get the slider moving again, because it's a great dry lubricant",
IiAjADve-ec,tv_series,186,0.6856,0.7916,,new_information,clean,"Manolo. -You're up to something. -So are you. Manolo, leave us, please.",
4DfCXjwQBRA,commentary,0,0.6866,1.0,1.0,off_topic,clean,- Hello And welcome back to my personalized internet home page. - [Woman] Wow. - Don't forget to sign my digital guest book by clicking the big red button below. - Do it!,
Ff7J-ERl8o0,entertainment,25,0.6867,0.3574,,new_information,filled_pause,"Like if there's a play and it's like someone's going to rap even a section, it's like, ah, I'm I'm good. You lost me. You know, and Hamilton was the first show that where I was more drawn in more and more engaged.",
3esF-pNAM9c,podcasts,30,0.6888,0.4343,0.0,new_information,clean,I have these phases especially if I'm really busy and I can't do all the hacks all the time where I'm eating a bunch of sugar and then it lasts until I say okay stop back on the hacks and I do the hacks for two days and ,
o0AMK3wFK9E,ted,66,0.6893,0.1265,,new_information,clean,"So, I had cracked the case. All these years, these parasites were killing our bees with liver disease. And now that we know that, we can give our bees a fighting chance. >> Thank you.",
IiAjADve-ec,tv_series,26,0.6898,1.0,,discourse_filler,clean,"Don't start with me because I'll hurt you, and you know I will. Hey, look. Relax, relax, I'll take you out tomorrow. -We're all good. -Oh, no, you won't.",
IiAjADve-ec,tv_series,177,0.6909,0.9847,,useful_repetition,clean,"Fish of the Month is all mine. You and I have so much in common. -Really, you think so?",
MsIvs_6vC38,lectures,84,0.691,0.1216,,new_information,clean,"Actually, I'll -- yes. Let me clutter this up. Okay. Give me a complete list of all the row exchange matrices. So what are they?",
3esF-pNAM9c,podcasts,106,0.6911,1.0,1.0,off_topic,filled_pause,Spike formula very very excited and my partner is going to be thrilled when I bring this home so thank you for that and I highly recommend because this book is so beautiful and it's been such a Smash Hit um all around th,
-QTkPfq7w1A,commentary,12,0.6913,0.0352,0.0,new_information,clean,"So, the red rope is connecting the bottom spring directly to the hook above, and the black rope is connecting the top spring to the weight. So these springs are in parallel. So by cutting the green rope, you're actually ",
1NLoTuRR3hE,podcasts,73,0.6915,0.1005,,new_information,clean,It's thinking creatively outside the box. That's what a dyslexic by definition has to do. And that's what I thought a successful business needed to do. And it literally empowered our employees loved it because they felt ,
IiAjADve-ec,tv_series,79,0.6923,1.0,,discourse_filler,clean,"-A girl threw a rock at your car? -Thank God she didn't have her knife. However it happened, I'm sure we're all glad no one was seriously injured.",
Aj0s9ztoKUc,entertainment,5,0.6949,1.0,,redundant_repetition,clean,Put your back into it. Put your bile humors into it. Give yourself demons in the nethers. Sir?,
IiAjADve-ec,tv_series,25,0.6949,1.0,,off_topic,clean,"I have a lot to say about politics. Don't give me that, you were supposed to take me out. Take you out? -With what? -We gave everything to the church.",
1NLoTuRR3hE,podcasts,20,0.6949,1.0,,discourse_filler,repetition,"if and when that opportunity called or presented itself. >> Yeah. Yeah, I mean I I don't know about playing the role, but if it if it, you know, if the moment meets you and you meet the moment, if you can express with co",
IiAjADve-ec,tv_series,187,0.6967,0.2713,,new_information,clean,Did you see the girl I was with? I hope I didn't take too long. Please. It's delicious.,
IiAjADve-ec,tv_series,219,0.6977,0.4889,,new_information,clean,"Margarita. -Margarita. -Margarita. -Go, go, Margarita. -Go!",
1NLoTuRR3hE,podcasts,124,0.698,1.0,,discourse_filler,filled_pause,"And we're sitting there on my sister on the left, I'm on the right, my mom there took these pills waiting for the doctor and she's going through all these old photo albums of us growing up talking about these moments. Ye",
Aj0s9ztoKUc,entertainment,85,0.6991,0.8936,,new_information,filled_pause,"Larb? Uh huh. Yep. Which, that's a Thai dish.",
o0AMK3wFK9E,ted,64,0.6993,0.2713,,new_information,clean,Why did I spend all that time trying to make this decoy bee look like a bee when these little doofuses can't even see? No eyes. Look at that. Not a single eye on that face. >> I love that part. And he just changes his to,look at
AeGEv0YVLtw,commentary,50,0.7017,1.0,,redundant_repetition,clean,(Although incidentally if you are watching then sincerely thank you for the good times and I would prefer never to hear from you ever again.) It’s not really about that though - it’s about the journey of discovering that,
4X16Iw5ST4Q,commentary,18,0.7018,1.0,1.0,discourse_filler,repetition,but you know what i think we're good i think we can go our whole lives without seeing a guy's butt that doesn't have a crack like that'd be weird why would i ever show you that no one needs to see that it's weird i would,
o0AMK3wFK9E,ted,127,0.702,0.4343,,new_information,clean,">> The adrenaline is so high. >> Getting within 6 minutes, that is a big challenge. Democracy needs disagreement.",
1NLoTuRR3hE,podcasts,142,0.7032,0.1197,,new_information,repetition,"it's a tremendous honor as you know, but it's just it's I say that because there is a behind the scenes and the behind the scenes is not as perfect as the exterior. > > No. Oh man, >> you were alluding to the season of y",
1NLoTuRR3hE,podcasts,25,0.7035,1.0,,discourse_filler,repetition,I'm I'm more resolved now. I mean in intense way ways I I'm I'm discovering myself in this process. I'm in the other side of where I ever expected to be even a year ago. And uh I feel deeply accountable and deeply respon,
1NLoTuRR3hE,podcasts,136,0.7039,1.0,,off_topic,repetition,"He's got his pacifier and he's got his blanket and he in the middle of my speech runs up. I'm giving the speech stressed out. Again, I don't read speeches. So, it was a read I had to read. So, I'm like, I can't look beca",
1NLoTuRR3hE,podcasts,10,0.7046,0.1265,,new_information,clean,"Including the night before he quote unquote federalized the National Guard, but then calls me new. > > He wants to take me out.",
6HVYHNTDOFs,commentary,47,0.7048,0.2803,0.0,new_information,clean,"A modern version looks something like this. - [Derek] Start by adding a liquid under high pressure to a loop. Passing this liquid through an expansion valve quickly drops the pressure and temperature, causing some of the",
IiAjADve-ec,tv_series,98,0.705,0.2912,,new_information,clean,I want my car back. -This is about driving? -It's about more than driving. I want that person out of this house today.,
iDtfzQnW-B4,commentary,3,0.7051,1.0,,discourse_filler,restart,"So much here dude. We've got key chain, We've got pins dude... We're going crazy, dude. But yeah, I'm hyped on how this merch came out. It's like perfect for the summertime so though.",
MsIvs_6vC38,lectures,94,0.7053,0.8119,,new_information,repetition,"STRANG: One zero zero, okay. Zero one zero, okay. Great.",
3esF-pNAM9c,podcasts,31,0.706,1.0,0.0,discourse_filler,clean,for me it helps to break that cycle so if I this weekend I did a re I was I think I was in that cycle of like I wasn't reaching for sugar as in like something sweet I was reaching for like I was having a lot of like toas,
1NLoTuRR3hE,podcasts,197,0.7074,1.0,,off_topic,filled_pause,but we we go back before we were both in politics. We both share that Willie Brown the former mayor in common in terms of a relationship that we both had. Uh and as a consequence of the relationship we had with him uh we,
1NLoTuRR3hE,podcasts,208,0.7075,0.9425,,new_information,repetition,And I I think that's very refreshing. > > How do you think America's doing?,
9szhjhO9epA,commentary,34,0.7076,1.0,0.0,redundant_repetition,clean,"I hate when this happens. - I think a zipper slider may get stuck if fabric becomes caught in the chain. So if dirt or debris enters in the zipper, the best fix is to carefully remove any trapped fabric or debris, or mov",
9szhjhO9epA,commentary,5,0.7082,1.0,0.0,discourse_filler,clean,"It jammed constantly. And because it was delicate and made from rust prone steel, it actually had to be removed from the garment before you could wash it. So literally unsewn from your skirt. Moreover, if a single hook a",
MsIvs_6vC38,lectures,13,0.71,0.0273,,new_information,clean,"That if you want to know the inverse of A transpose and you know the inverse of A, then you just transpose that. So in a -- to put it another way, transposing and inversing you can do in either order for a single matrix.",
1NLoTuRR3hE,podcasts,131,0.7103,1.0,,discourse_filler,repetition,>> Were there any words unsaid? Sometimes once people have moved on and you mature as as an adult and a man you you see things differently and you >> I mentioned that earlier being perhaps way too candid. I imagine after,
o0AMK3wFK9E,ted,89,0.7103,1.0,,off_topic,clean,"And I'm very happy to report that following the treatment, she tested negative for the disease. She stopped regurgitating her food and regained her appetite and vigor. and has since put on most of the body weight she lov",
ZL5LcsJGS5Y,tv_series,17,0.7104,0.4776,,new_information,clean,"Zeynep's eyes widened. ""Who would do that?"" ""I don't know yet."" Serhat admitted.",
1NLoTuRR3hE,podcasts,9,0.7105,1.0,,off_topic,clean,">> I think he enjoys sparring with me. I know he thrives on it, but I'd be lying if I didn't say it. Every time I have a conversation, it's unbelievably cordial. He says, ""You need anything, call me.""",
IiAjADve-ec,tv_series,210,0.7116,0.6948,,clarification,clean,"-Oh, that's the other voice. Walk me faster, child, I can smell them from here. -Keep that witch away from here. -Don't",
1NLoTuRR3hE,podcasts,1,0.7117,0.9854,,useful_repetition,clean,"It begs questions. So, they dangled this in order to get votes. And they lie to people. And we're only 6 months in.",
IiAjADve-ec,tv_series,87,0.7129,0.5503,,new_information,clean,Can I have a beer? I'd trade you for the rum. -That's a deal. -There you go. [Spanish spoken audio],
Aj0s9ztoKUc,entertainment,9,0.7132,1.0,,off_topic,clean,"Squire, bring the stump. There's just something about those guys. They're so entertaining. This week only. Grab a tee for your chance to win. Yes.",
IiAjADve-ec,tv_series,113,0.7135,0.5614,,new_information,clean,"Rogelio's buying drinks for everybody! No, no. Hey, I'm not paying, I'm not going to pay for any. Yes!",
IiAjADve-ec,tv_series,181,0.7163,1.0,,off_topic,clean,You want a cigarette? -How many? -Five. Give or take one. I wanted to explain. -For what?,
Ff7J-ERl8o0,entertainment,29,0.7166,1.0,,off_topic,clean,"Black Thought, thank you so much for joining me for a good drink and an even better conversation. Let's cheers to the spirit of doing things. >> Thank you, Sean.",
AeGEv0YVLtw,commentary,41,0.7176,1.0,,off_topic,clean,"Which is objectively quite funny! I had to be like, ""Well, just because she didn't contact me doesn’t mean she’s gonna come in the flat in two hours and yell at me! She’s probably just busy like a normal person Oh my god",
1NLoTuRR3hE,podcasts,33,0.7188,0.2678,,new_information,filled_pause,"I think politics. You can't read a speech. Could do a teleprompter, but you'll never see me. You haven't seen me go up and down looking at a speech. I can't still struggle to read. If I read, I have to underline everythi",
1NLoTuRR3hE,podcasts,183,0.7195,1.0,,discourse_filler,clean,I listened to all the punditry hours after the election results. Yeah. >> And everyone was an expert.,
IiAjADve-ec,tv_series,63,0.7202,0.1265,,new_information,clean,"-Absolute decisiveness is a requirement. -Yes, El Comandante. Look at this reading. It's going through the roof.",look at
1NLoTuRR3hE,podcasts,2,0.7219,0.6852,,clarification,clean,And the vandalization that he's done pushing the boundaries on the rule of law. This is darkness. >> Really? Because I hear this every election cycle. >>,
Aj0s9ztoKUc,entertainment,13,0.7223,0.4343,,new_information,clean,"It is indeed a wrap. It's got tomatoes on it, Link. But I think that's part of it.",
MsIvs_6vC38,lectures,90,0.7228,0.1594,,new_information,clean,Where shall we put them? So -- give me a first row. STUDENT: Zero one zero?,
o0AMK3wFK9E,ted,28,0.7239,1.0,,off_topic,revision,And it's the first way to liberate yourself and to really release yourself from the shackles that say you have to confine yourself to a certain way of being. So I think people should just chill out. when you said that th,
-QTkPfq7w1A,commentary,49,0.7241,0.9854,1.0,useful_repetition,clean,I'm going to move the robot robotic arm very slightly just up and down. Yeah. Okay. And I put a frequency of 3.5 hertz.,
o0AMK3wFK9E,ted,106,0.7255,1.0,,discourse_filler,revision,"I mean, I had what, you know, challenges I had, but overcame them and made it to the end. So, I really had a great time. >> With the talks drawing to a close, it's time for the audience to reflect on which speaker has le",
IiAjADve-ec,tv_series,208,0.7259,0.3391,,new_information,clean,"The harp was drowning out the we are gathered here today part, if you could just roll it back. -Maybe. -What's going on here? Don't you speak to him like that.",
IiAjADve-ec,tv_series,171,0.7264,1.0,,off_topic,clean,"You shouldn't worry about him. Let me tell you something about women. Guys, that's not why we're here. We are hungry. No, no.",
Aj0s9ztoKUc,entertainment,36,0.7269,1.0,,redundant_repetition,clean,"What's going on there? This is novel. Cinnamon, well, it's salty. That is not cinnamon. You're right.",
IiAjADve-ec,tv_series,71,0.7277,0.6852,,clarification,clean,"Besides, you shouldn't go to the other side of the island. Why not? Because you don't belong there, that's why. Yes, that's why you shouldn't go there. Margarita, I love you.",
vexARYQjdN8,podcasts,5,0.7281,0.8026,,clarification,clean,"Now that's why you can't take that step. I try to hike and let that slide into place naturally. It's important that the angle is here instead of straight on, unless you're gonna get me to turn and give you that angle.",
IiAjADve-ec,tv_series,82,0.7282,1.0,,off_topic,clean,"I'm sorry, I'm sorry. It's that the people are scared. They're surrounded by water, and they can't fish. They don't fish, they don't eat. Why?",
1NLoTuRR3hE,podcasts,244,0.7297,0.9402,,useful_repetition,repetition,"I'll do major sanctions in 50 days. Really? I mean, this ability to distract, it's serious with lies underneath is serious. And I don't think I'm exaggerating. And I am very very cautious when it comes to this kind of la",
ZL5LcsJGS5Y,tv_series,1,0.7299,0.4343,,new_information,clean,"""They know where we are."" she whispered. Serhat nodded slowly. ""Yes, which means the game is moving faster than we thought.""",
Ff7J-ERl8o0,entertainment,32,0.73,0.6598,,new_information,repetition,"Him and him and Jimmy are like, ""Yo, you got to chill now, man. This This is perfect. This is best of both worlds."" >> Yeah. [Music]",
Aj0s9ztoKUc,entertainment,76,0.7302,0.9227,,useful_repetition,filled_pause,"Oh. Link, 9. Yeah. Okay. Alright. I need it. Okay, we have an odd one here, um. It's wrapped in a way that is unpick-upable.",
iDtfzQnW-B4,commentary,59,0.7306,0.1216,,new_information,clean,"You move on, you'll never find out what it means. But I have to find out. No, you don't. Okay you don't want to know, trust me. You need to turn around and go I just finished that video, okay?",
IiAjADve-ec,tv_series,221,0.7309,0.4889,,new_information,clean,"-Watch out! Stop! Stop! Don't hit me, no, please! Please. Come on, Margarita!",
IiAjADve-ec,tv_series,215,0.7318,1.0,,discourse_filler,clean,"This is the one. Oh, he smells like rotten feet. -Get away from me! -Oh, you are the curse. Now you will see what real magic can do. -Security",
o0AMK3wFK9E,ted,82,0.7321,1.0,,off_topic,clean,">> All you really need are a generous heart and a curious mind. And unlike a trained clinician, I am not asking anyone to do emergency surgery on the heart of the nation.",
3esF-pNAM9c,podcasts,72,0.7327,0.1663,1.0,new_information,clean,it's so addictive that stuff as soon as you introduce it somewhere everybody starts drinking it I'd love to do a continuous glucose monitor on like the heads a tribe or something in Africa and see amazing if they're like,
iDtfzQnW-B4,commentary,36,0.7328,0.3377,,new_information,clean,"(upbeat music) Yo, Scott. Scott hurry it up. Dude, we're going to be late where are you?",
1NLoTuRR3hE,podcasts,250,0.7334,0.9359,,clarification,clean,">> But I can see a scenario, but not on the balance probability. And that's on the basis of one thing, time of life. >>",
IiAjADve-ec,tv_series,37,0.734,1.0,,off_topic,clean,"We can't take a tourist's tires, and that's it. Yes. We'll take their tires, slap ours on, and then come back later and charge them $20 to change their flat.",
AeGEv0YVLtw,commentary,44,0.7344,1.0,,redundant_repetition,clean,"It’s more like rehearsing a play - you have to keep going over it and over t until it becomes unconscious and natural. When you have trauma and you don't really feel 100% safe with anybody, dating becomes quite difficult",
1NLoTuRR3hE,podcasts,152,0.7348,0.0949,,new_information,filled_pause,other things that I was involved in to your point about drinking a little too much um and after the divorce making some stupid mistakes that uh that I owned up to and regret and uh having to work through all that. I mean,
4EXVrzOACv4,commentary,10,0.735,1.0,1.0,off_topic,clean,"Like, let’s say that you want to get in on all that, what should you know about the biz before you start? Hey everyone, welcome, today we’re going to be doing the perfect can of soda. So first thing you want to do is hoo",
6HVYHNTDOFs,commentary,36,0.7355,1.0,0.0,off_topic,clean,"Take a sealed cylinder filled with air and a piston that can move inside it. We'll assume there's no friction or heat lost to the environment. When the piston pushes down, the air is compressed, increasing its pressure a",
IiAjADve-ec,tv_series,161,0.7357,0.2713,,new_information,clean,"-We don't have watches, we're watches. -Okay, fine. Everybody knows what they're supposed to do,right? -Right? -Yes. Okay, good, look, man. Power to the people.",
1NLoTuRR3hE,podcasts,186,0.7364,0.7811,,new_information,repetition,"She could have separated from Biden. No, it was it was a And and then I'm like, ""Well, wait a second.",
IiAjADve-ec,tv_series,67,0.7372,0.9945,,clarification,clean,"Hold on. I'll talk to you tomorrow, no, I have to go. I have to go! -Are you okay?",
3esF-pNAM9c,podcasts,101,0.7384,1.0,1.0,off_topic,repetition,I know exactly it was a year and a half ago I was in London and it was just before this book was coming out and I was in a phase where you know when you get burnt out and it's just a lot and I was like why am I doing thi,
1NLoTuRR3hE,podcasts,118,0.7384,1.0,,off_topic,repetition,">> It was when it she she went through so often as a case. She fought back. It was in remission and then boom, it hit again. And it metastasized and it was and she did it was I'll tell you this I will never ever ever eve",
iDtfzQnW-B4,commentary,52,0.7391,1.0,,off_topic,clean,"What's with the celebration? Deep breaths. We just love Deep Breaths, and we're celebrating because of them. Little breaths are no more, only Deep Breaths. Your costume just came in from the designer and is everything!",
IiAjADve-ec,tv_series,58,0.7394,1.0,,discourse_filler,clean,"Yes, of course, you know we have, but these people are ingrates. Besides, they breed like rabbits. You've grown bitter, my friend. People fall in love, they want to have children. It's natural. It's a beautiful thing. Ar",
MsIvs_6vC38,lectures,51,0.7396,1.0,,discourse_filler,revision,"It goes into -- what do I mean here? Maybe rather than saying left of A, left of U, let me right down again what I mean. E A is U, whereas A is L U. Okay. Let me make the point now in words.",
o0AMK3wFK9E,ted,128,0.7397,1.0,,off_topic,clean,"I'm heartbroken about this for him. It's the things we call brain rot, right? Viral material. The eyes are on fire. This is it.",
IiAjADve-ec,tv_series,114,0.7422,0.8665,,new_information,clean,"Yes. Show me, show me. Breathe, breathe, breathe. -Oh, yes. -All right, breathe. Rogelio, what are you waiting for?",
1NLoTuRR3hE,podcasts,14,0.7433,1.0,,discourse_filler,revision,"> I mean, I'm not sure this is what I wanted at 10. I'm not sure I wanted this at 20 or even 30.",
AeGEv0YVLtw,commentary,22,0.7456,0.115,,new_information,revision,"What changed?” And I was like, ""Well nothing really, I mean...the only life event that really happened was that I broke up with my girlfriend and she moved out of the flat where we were living together. And then suddenly",
IiAjADve-ec,tv_series,100,0.7457,0.1265,,new_information,clean,"-I'm feeling better. I don't injure myself, we're out of here. -Okay. Here, let me help you, bend over.",
Aj0s9ztoKUc,entertainment,26,0.7462,1.0,,off_topic,clean,"Because they can't make up their mind. Australia. Now, it's way over there. Good guess. Oh, thank you, Chase.",
ZL5LcsJGS5Y,tv_series,7,0.748,1.0,,discourse_filler,clean,"He approached the door cautiously and opened it just enough to see who stood outside. A young courier held a small package. ""Delivery."" he said nervously. ""No sender name."" Serhat's stomach tightened.",
IiAjADve-ec,tv_series,159,0.748,0.1602,,new_information,clean,"-Okay. -Yes, nice to meet you. You look very nice this evening. Do you like my suit? Okay, [Spanish spoken audio].",
9szhjhO9epA,commentary,32,0.7488,0.1216,0.0,new_information,clean,"What's an extreme use case for a zipper like this? - Deep sea diving, submarine escape suits. - Submarine escape suits sound really cool. In case of an emergency evacuation of a submarine, you need a suit that can balloo",
IiAjADve-ec,tv_series,59,0.7518,1.0,,redundant_repetition,clean,"No, I am… trying to see your point. This boy from the village. I want you to keep him happy. Yes.",
1NLoTuRR3hE,podcasts,38,0.7526,1.0,,discourse_filler,repetition,"In terms of money in the home, what I sometimes think of when I think about my own childhood, money was almost this other person. You know, it's funny. We talk about attachment styles and we say some people have like thi",
Aj0s9ztoKUc,entertainment,55,0.7527,0.4233,,new_information,clean,"Hot. Is it hot? It's spicy. It's not, hold on. It's not hot temperature, just eat it. You got it.",
IiAjADve-ec,tv_series,52,0.753,0.8665,,new_information,clean,"-I'll call you back. Hey, Rogelio. Where are you, Rogelio?",
1NLoTuRR3hE,podcasts,181,0.7536,0.9838,,useful_repetition,repetition,"And and why did it happen? >> Yes. >> Thank you. No, but that was the question. Why? How does that >> why it's one of the reasons I started my own podcast.",
AeGEv0YVLtw,commentary,39,0.7554,1.0,,discourse_filler,clean,"and I missed it? Fortunately, I did eventually walk though and I have enough distance from it all now to happily make this little resource. Though I'll warn you it does have lasting effects. ""I'll never be able to go to ",
AeGEv0YVLtw,commentary,51,0.7556,0.7954,,clarification,clean,"Do I wanna keep it or not?"" Sometimes it sticks in deep, so deep you think it’s you, and it takes therapy and time to slowly grow it out like a splinter. I’m sure a lot of people will want to write to me asking whether I",
1NLoTuRR3hE,podcasts,58,0.7557,0.0949,,new_information,filled_pause,"Uh yeah, you're likely to get bullied going on the bus. >> It's not the best cut, but we've all we've all had we've all been on a journey with our haircuts. > > It's good when I hear your story and the context you grew u",
IiAjADve-ec,tv_series,94,0.7558,1.0,,discourse_filler,clean,"Oh, sorry, I have to go. -Playing croquet? -Oh, no, just hunting for gophers. Wonderful.",
1NLoTuRR3hE,podcasts,93,0.7561,1.0,,discourse_filler,repetition,> Jesus. So give me the whistle stop between that moment when he places you in this role to here. I know I know whistle stop is a tough word to use to describe that journey but what is the whistle stop? >> Well I just I ,
IiAjADve-ec,tv_series,165,0.7563,0.6738,,new_information,clean,There's some lovely food back here if you care to partake. -Thank you. -Thank you. Okay.,
IiAjADve-ec,tv_series,112,0.7566,0.5503,,new_information,clean,[Spanish spoken audio] -All right. -All right. You better breathe. What did you say?,
1NLoTuRR3hE,podcasts,211,0.7569,0.9163,,clarification,clean,"We all need to be loved. I talked about everybody needing to be connected. We also need to be respected. And I think people are talking down to each other, talk, talking past each other. It's again why I want platform pe",
IiAjADve-ec,tv_series,53,0.7584,0.992,,useful_repetition,clean,"Wow! Margarita. Margarita. Oh, I'm so sorry.",
6HVYHNTDOFs,commentary,39,0.7588,1.0,0.0,redundant_repetition,clean,"In between the piston and the tank, he placed a big bucket of water and he forced the air through a submerged pipe. This cooled the air down to around the same temperature as the water. The result was that his tank was s",
IiAjADve-ec,tv_series,174,0.7593,0.9481,,new_information,clean,"Stop eating, you got this. -Yes. -Okay. Chill, chill.",
IiAjADve-ec,tv_series,101,0.7594,1.0,,discourse_filler,clean,"Bend over. -Are you ready? -Yes. Ready, close it, close it! Shit! You know that guy, Piñeda, he's very weird, man.",
Ud6JonLO29o,commentary,0,0.7605,1.0,,off_topic,clean,what's up greg i hope you're having a very spooky october so i mentioned this last year in a tweet and also in the description of spooky man but i know not everybody saw it,
iDtfzQnW-B4,commentary,1,0.7616,0.2713,,new_information,clean,"How's it going? It's really good to see you again. I hope you're doing well. You see what happens when you subscribe to my channel, you get an extra greeting at the beginning of every single one of my videos so press tha",
1NLoTuRR3hE,podcasts,80,0.7627,1.0,,off_topic,clean,"and I open key back up. He comes in. He goes, ""Just want to introduce you to my fiance."" And I said, ""Wow.""",
1NLoTuRR3hE,podcasts,231,0.7631,1.0,,discourse_filler,revision,"Mhm. >> The vandalization that he's done to this democracy and institutions. I mean, eliminating oversight. I'm not just talking about a co-equal branch of government.",
-QTkPfq7w1A,commentary,56,0.7635,1.0,1.0,off_topic,clean,"You increase the pressure and the volume would decrease. Wait, really? That's crazy. That would be the equivalent, but we it's not there yet, but we'll see. That's so cool. In principle, it should be possible. Yeah.",
o0AMK3wFK9E,ted,58,0.7644,0.6813,,clarification,filled_pause,"Uh, and this isn't something that you can learn. >> Now look, some folks just want to play in your face. >> A lack of empathy is a failure of imagination.",
IiAjADve-ec,tv_series,122,0.7651,1.0,,off_topic,clean,"Perhaps there's a curse in him. Who's saying that? Careful. Are you okay? Yes, I'm just tired. Come on.",
4DfCXjwQBRA,commentary,36,0.7659,1.0,0.0,discourse_filler,clean,"- You know what I always wanted to do? Slide down the bowling alley. - I don't know where she got the idea, and maybe from like a cartoon, maybe from that old Disney Channel original movie, Alley Cats Strike, I don't kno",
Aj0s9ztoKUc,entertainment,19,0.766,0.3351,,new_information,revision,"At places like that growing up, but. I don't think tasty freeze, 'cause I feel like I would've known about that. I knew about this from a young age now I didn't know what was in it, but I loved it. I mean lamb. I mean la",
IiAjADve-ec,tv_series,153,0.7675,1.0,,redundant_repetition,clean,"There's nothing wrong with this water. Okay, here, take this. Come on! Oh my God, breath! There's nothing wrong with the water. [Spanish spoken audio]",
4DfCXjwQBRA,commentary,47,0.7681,0.2803,1.0,new_information,clean,"She chooses her beast. I'm yawning. (host choking) Sorry, that was, I was getting, I was balancing my good chi.",
4DfCXjwQBRA,commentary,42,0.7699,1.0,1.0,discourse_filler,clean,"- I just don't understand why everything he says has to linger like that. I think we had some good chemistry there. - This date, it's straight out of my dreams. - You know, in a way, I do kinda understand where she's com",
iDtfzQnW-B4,commentary,14,0.7699,1.0,,off_topic,clean,"Is it a twilight reference? what's an ""ed"" word? Education. You are such an education. I was watching you sleep. No way. I was downstairs doing math homework until like one second ago.",
